type,time,reclat,reclon,altitude (ft),eos,name,desc
T,10/16/2020 13:18,42.95356903,-78.81944126,691.9,1,,
T,10/12/2020 22:20,42.89960273,-78.87287602,661.6,1,,
T,10/13/2020 21:26,42.95035909,-78.82325079,680.3,1,,
T,10/15/2020 17:30,42.89939507,-78.87321414,669.8,1,,
T,10/16/2020 13:18,42.95358654,-78.81942734,691.9,1,,
T,10/12/2020 22:20,42.89960282,-78.87294148,660.2,1,,
T,10/13/2020 21:27,42.95034929,-78.82322162,679,1,,
T,10/15/2020 17:32,42.89939557,-78.87328078,648,1,,
T,10/16/2020 13:18,42.95356678,-78.81946026,691.9,1,,
T,10/12/2020 22:20,42.89959171,-78.87297987,661.2,1,,
T,10/13/2020 21:28,42.95033269,-78.82323378,679.8,1,,
T,10/15/2020 17:32,42.89939557,-78.87328078,647.9,1,,
T,10/16/2020 13:19,42.95357683,-78.81941842,691.9,1,,
T,10/12/2020 22:20,42.89959108,-78.87301164,662.2,1,,
T,10/13/2020 21:28,42.95031224,-78.82321299,679.9,1,,
T,10/15/2020 17:35,42.89936691,-78.87333241,648,1,,
T,10/16/2020 13:19,42.95356435,-78.81945152,691.9,1,,
T,10/12/2020 22:20,42.89959301,-78.87303687,662,1,,
T,10/13/2020 21:28,42.95029372,-78.82319916,679.6,1,,
T,10/15/2020 17:39,42.89938906,-78.87331306,648.6,1,,
T,10/16/2020 13:19,42.95358403,-78.81942836,691.9,1,,
T,10/12/2020 22:20,42.89960227,-78.87307894,661.5,1,,
T,10/13/2020 21:28,42.95027745,-78.82318474,679.7,1,,
T,10/15/2020 17:39,42.89942524,-78.87327408,647.5,1,,
T,10/16/2020 13:19,42.95356006,-78.8194734,691.9,1,,
T,10/12/2020 22:20,42.89961333,-78.87311323,662.3,1,,
T,10/13/2020 21:28,42.95025583,-78.82315708,679.3,1,,
T,10/15/2020 17:39,42.89942524,-78.87327408,647.6,1,,
T,10/16/2020 13:19,42.95356043,-78.81944599,691.9,1,,
T,10/12/2020 22:20,42.89961799,-78.87310853,662.8,1,,
T,10/13/2020 21:28,42.9502601,-78.82312942,679.3,1,,
T,10/15/2020 17:39,42.89937935,-78.87323208,647.6,1,,
T,10/16/2020 13:20,42.95358557,-78.81942786,691.9,1,,
T,10/12/2020 22:21,42.89959192,-78.87308397,661.2,1,,
T,10/13/2020 21:28,42.95023492,-78.82311216,679.3,1,,
T,10/15/2020 17:40,42.89929897,-78.87308984,647.6,1,,
T,10/16/2020 13:20,42.9535673,-78.81946652,691.9,1,,
T,10/12/2020 22:21,42.89957272,-78.87307702,660.6,1,,
T,10/13/2020 21:28,42.95021501,-78.82309707,679.4,1,,
T,10/15/2020 17:40,42.89935563,-78.87315505,647.3,1,,
T,10/16/2020 13:20,42.953579,-78.81944616,691.9,1,,
T,10/12/2020 22:21,42.89956426,-78.87304232,659.6,1,,
T,10/13/2020 21:28,42.95020571,-78.82308953,679.5,1,,
T,10/15/2020 17:40,42.89939817,-78.87320425,648.1,1,,
T,10/16/2020 13:20,42.95355821,-78.81946298,691.9,1,,
T,10/12/2020 22:21,42.89956732,-78.873002,659.3,1,,
T,10/13/2020 21:28,42.95017976,-78.82306974,679.4,1,,
T,10/15/2020 17:41,42.89939817,-78.87320425,648.5,1,,
T,10/16/2020 13:20,42.95358602,-78.81943492,691.9,1,,
T,10/12/2020 22:21,42.89957147,-78.87299194,658.9,1,,
T,10/13/2020 21:29,42.95016287,-78.82305751,679.5,1,,
T,10/15/2020 17:41,42.89939922,-78.87326628,648.5,1,,
T,10/16/2020 13:21,42.95356816,-78.81945972,691.9,1,,
T,10/12/2020 22:21,42.89958366,-78.87303812,659.1,1,,
T,10/13/2020 21:29,42.95013211,-78.82303521,679.6,1,,
T,10/15/2020 17:46,42.89936984,-78.87326048,647.5,1,,
T,10/16/2020 13:21,42.95354691,-78.81947121,691.9,1,,
T,10/12/2020 22:21,42.89959871,-78.87307903,658.8,1,,
T,10/13/2020 21:29,42.95011778,-78.82302515,679.6,1,,
T,10/15/2020 17:46,42.89935107,-78.87325677,647.2,1,,
T,10/16/2020 13:21,42.95355615,-78.81941855,691.9,1,,
T,10/12/2020 22:21,42.89961954,-78.87313225,658.9,1,,
T,10/13/2020 21:29,42.9500936,-78.82300076,679.6,1,,
T,10/15/2020 17:46,42.89933137,-78.87325288,647,1,,
T,10/16/2020 13:21,42.95354633,-78.81946211,691.9,1,,
T,10/12/2020 22:21,42.89960072,-78.87312622,655.5,1,,
T,10/13/2020 21:29,42.95007407,-78.82298341,679.7,1,,
T,10/15/2020 17:47,42.8993177,-78.87325019,646.8,1,,
T,10/16/2020 13:21,42.95356874,-78.81943359,691.9,1,,
T,10/12/2020 22:21,42.89961002,-78.87309487,655.2,1,,
T,10/13/2020 21:29,42.95005475,-78.8229664,679.7,1,,
T,10/15/2020 17:47,42.89931406,-78.87332412,646.8,1,,
T,10/16/2020 13:21,42.95357184,-78.81946289,691.9,1,,
T,10/12/2020 22:21,42.89961518,-78.87312387,653.4,1,,
T,10/13/2020 21:29,42.95003668,-78.82295072,679.7,1,,
T,10/15/2020 17:48,42.89931406,-78.87332412,646.7,1,,
T,10/16/2020 13:21,42.95358586,-78.81943168,691.9,1,,
T,10/12/2020 22:21,42.8996039,-78.87309194,654.8,1,,
T,10/13/2020 21:29,42.95020885,-78.8232114,679.7,1,,
T,10/15/2020 17:51,42.8993457,-78.87337281,646.8,1,,
T,10/16/2020 13:22,42.95355559,-78.81949637,691.9,1,,
T,10/12/2020 22:21,42.89960445,-78.87311867,652.6,1,,
T,10/13/2020 21:29,42.95019883,-78.82324216,679.7,1,,
T,10/15/2020 17:51,42.89936791,-78.87331406,646.9,1,,
T,10/16/2020 13:22,42.95355339,-78.819446,691.9,1,,
T,10/12/2020 22:21,42.89960566,-78.87314332,653.6,1,,
T,10/13/2020 21:29,42.95021723,-78.82326496,679.7,1,,
T,10/15/2020 17:52,42.89936791,-78.87331406,647,1,,
T,10/16/2020 13:22,42.95355074,-78.8194978,691.9,1,,
T,10/12/2020 22:22,42.89960093,-78.87316779,654.5,1,,
T,10/13/2020 21:29,42.95024384,-78.82327971,679.6,1,,
T,10/15/2020 17:52,42.89935995,-78.87325211,647,1,,
T,10/16/2020 13:23,42.95356143,-78.81947378,691.9,1,,
T,10/12/2020 22:22,42.89957792,-78.87318213,656,1,,
T,10/13/2020 21:29,42.9502666,-78.82328608,679.7,1,,
T,10/15/2020 17:58,42.89935358,-78.87331364,647.4,1,,
T,10/16/2020 13:23,42.95354057,-78.8194186,691.9,1,,
T,10/12/2020 22:22,42.89955202,-78.873175,659.9,1,,
T,10/13/2020 21:29,42.95027326,-78.82330905,679.8,1,,
T,10/15/2020 18:46,42.89935358,-78.87331364,649.6,1,,
T,10/16/2020 13:23,42.95356727,-78.8194212,691.9,1,,
T,10/12/2020 22:22,42.89957453,-78.87319964,657.4,1,,
T,10/13/2020 21:29,42.95026564,-78.82331416,679.8,1,,
T,10/15/2020 18:47,42.89938132,-78.87353811,647.4,1,,
T,10/16/2020 13:23,42.95359053,-78.81942827,691.9,1,,
T,10/12/2020 22:22,42.89958668,-78.87319017,661.2,1,,
T,10/13/2020 21:29,42.95023528,-78.82325929,682.7,1,,
T,10/15/2020 18:47,42.89939167,-78.87345127,645.9,1,,
T,10/16/2020 13:24,42.95356784,-78.81945153,691.9,1,,
T,10/12/2020 22:22,42.89960671,-78.87318757,662.8,1,,
T,10/13/2020 21:29,42.95023785,-78.82323155,679.7,1,,
T,10/15/2020 18:47,42.89939951,-78.87338631,647.1,1,,
T,10/16/2020 13:24,42.95354907,-78.81942738,691.9,1,,
T,10/12/2020 22:22,42.89960797,-78.87316084,661.1,1,,
T,10/13/2020 21:29,42.95023177,-78.82323403,674.4,1,,
T,10/15/2020 18:47,42.89940974,-78.87330735,647.9,1,,
T,10/16/2020 13:24,42.95355743,-78.81945947,691.9,1,,
T,10/12/2020 22:22,42.89960173,-78.8731315,660.7,1,,
T,10/13/2020 21:30,42.95024497,-78.82327913,678.5,1,,
T,10/15/2020 18:47,42.89940974,-78.87330735,647.9,1,,
T,10/16/2020 13:24,42.95355644,-78.81939673,691.9,1,,
T,10/12/2020 22:22,42.89958689,-78.87309479,661.5,1,,
T,10/13/2020 21:30,42.95022166,-78.82323782,676.7,1,,
T,10/15/2020 18:48,42.89940747,-78.87319212,646.7,1,,
T,10/16/2020 13:24,42.95356365,-78.81943188,691.9,1,,
T,10/12/2020 22:22,42.89957683,-78.87307308,660.3,1,,
T,10/13/2020 21:30,42.95024153,-78.82325591,676,1,,
T,10/15/2020 18:48,42.89937928,-78.8732662,646.1,1,,
T,10/16/2020 13:25,42.95357762,-78.81947237,691.9,1,,
T,10/12/2020 22:22,42.89957356,-78.87306118,666.6,1,,
T,10/13/2020 21:30,42.95023965,-78.82322277,675.8,1,,
T,10/15/2020 18:48,42.89933349,-78.87329685,645.7,1,,
T,10/16/2020 13:25,42.95355865,-78.81946625,691.9,1,,
T,10/12/2020 22:22,42.89957432,-78.8730683,659.5,1,,
T,10/13/2020 21:31,42.95021627,-78.82322986,675.6,1,,
T,10/15/2020 18:48,42.89931433,-78.87331017,645.5,1,,
T,10/16/2020 13:25,42.95356178,-78.81940484,691.9,1,,
T,10/12/2020 22:22,42.89957432,-78.8730683,659.1,1,,
T,10/13/2020 21:31,42.95023433,-78.82324593,695.8,1,,
T,10/15/2020 18:48,42.8993239,-78.87333795,645.1,1,,
T,10/16/2020 13:25,42.95356601,-78.81943131,691.9,1,,
T,10/12/2020 22:22,42.89960105,-78.87311784,660.6,1,,
T,10/13/2020 21:32,42.95020776,-78.82322925,679.7,1,,
T,10/15/2020 18:48,42.89935922,-78.87330041,645,1,,
T,10/16/2020 13:25,42.95356178,-78.81946068,691.9,1,,
T,10/12/2020 22:22,42.89961572,-78.87314885,661.2,1,,
T,10/13/2020 21:32,42.95020776,-78.82322925,679.8,1,,
T,10/15/2020 18:48,42.89937955,-78.87327987,644.9,1,,
T,10/16/2020 13:25,42.95357204,-78.81943925,691.9,1,,
T,10/12/2020 22:22,42.89962134,-78.87317416,662.5,1,,
T,10/13/2020 21:33,42.95023639,-78.82326232,682.7,1,,
T,10/15/2020 18:49,42.8993369,-78.87331249,644.8,1,,
T,10/16/2020 13:25,42.9535662,-78.81946436,691.9,1,,
T,10/12/2020 22:23,42.89964221,-78.87317198,661.7,1,,
T,10/13/2020 21:33,42.95022352,-78.82323269,679.8,1,,
T,10/15/2020 18:49,42.89935406,-78.87335127,644.7,1,,
T,10/16/2020 13:25,42.95352548,-78.81945594,691.9,1,,
T,10/12/2020 22:23,42.89964221,-78.87317198,661.9,1,,
T,10/13/2020 21:34,42.95022352,-78.82323269,679.9,1,,
T,10/15/2020 18:49,42.89940448,-78.87328924,644.6,1,,
T,10/16/2020 13:25,42.95358842,-78.8194262,691.9,1,,
T,10/12/2020 22:23,42.89963894,-78.87315757,664.6,1,,
T,10/13/2020 21:36,42.9502172,-78.82325649,676.2,1,,
T,10/15/2020 18:49,42.89939937,-78.87332453,644.4,1,,
T,10/16/2020 13:26,42.95356451,-78.81938451,691.9,1,,
T,10/12/2020 22:23,42.89965218,-78.87312354,662.5,1,,
T,10/13/2020 21:36,42.95023214,-78.82323498,675.7,1,,
T,10/15/2020 18:49,42.89936364,-78.87329193,648.4,1,,
T,10/16/2020 13:26,42.95354244,-78.81935029,691.9,1,,
T,10/12/2020 22:23,42.89962607,-78.873089,659.9,1,,
T,10/13/2020 21:37,42.95021735,-78.82321942,675.5,1,,
T,10/15/2020 18:49,42.89941393,-78.87323393,648.3,1,,
T,10/16/2020 13:26,42.95357429,-78.81941655,691.9,1,,
T,10/12/2020 22:23,42.89960156,-78.87307065,657.3,1,,
T,10/13/2020 21:37,42.95026939,-78.82327527,675.5,1,,
T,10/15/2020 18:49,42.89941393,-78.87323393,648,1,,
T,10/16/2020 13:26,42.95354641,-78.81935467,691.9,1,,
T,10/12/2020 22:23,42.89957528,-78.87306252,656,1,,
T,10/13/2020 21:37,42.95022417,-78.82321896,675.5,1,,
T,10/15/2020 18:56,42.89938514,-78.87328137,646.7,1,,
T,10/16/2020 13:27,42.95357976,-78.81940566,691.9,1,,
T,10/12/2020 22:23,42.89957448,-78.87306972,656,1,,
T,10/13/2020 21:37,42.95021893,-78.82325943,675.5,1,,
T,10/15/2020 19:00,42.89938514,-78.87328137,646.6,1,,
T,10/16/2020 13:27,42.95359759,-78.81942877,691.9,1,,
T,10/12/2020 22:23,42.89958974,-78.87309487,657,1,,
T,10/13/2020 21:37,42.95021759,-78.82322772,675.5,1,,
T,10/15/2020 19:00,42.89937135,-78.87330392,637.3,1,,
T,10/16/2020 13:27,42.95354958,-78.81942421,691.9,1,,
T,10/12/2020 22:23,42.89958123,-78.87311817,654.6,1,,
T,10/13/2020 21:37,42.95023818,-78.82327281,675.5,1,,
T,10/15/2020 19:01,42.89937864,-78.87335748,645.3,1,,
T,10/16/2020 13:27,42.95355757,-78.81946531,691.9,1,,
T,10/12/2020 22:23,42.89958848,-78.87314374,655.6,1,,
T,10/13/2020 21:38,42.95022199,-78.82325469,675.5,1,,
T,10/15/2020 19:02,42.89937864,-78.87335748,646.4,1,,
T,10/16/2020 13:27,42.95358742,-78.81943392,691.9,1,,
T,10/12/2020 22:23,42.89959519,-78.87311935,656,1,,
T,10/13/2020 21:38,42.9502324,-78.82325901,676.6,1,,
T,10/15/2020 19:02,42.89935635,-78.8733009,646.2,1,,
T,10/16/2020 13:27,42.95356908,-78.81939034,691.9,1,,
T,10/12/2020 22:23,42.89961627,-78.8731165,657.2,1,,
T,10/13/2020 21:39,42.95022303,-78.82322085,679.8,1,,
T,10/15/2020 19:06,42.89922404,-78.8729642,647.5,1,,
T,10/16/2020 13:28,42.95358838,-78.81941415,691.9,1,,
T,10/12/2020 22:23,42.89963416,-78.87309956,657.2,1,,
T,10/13/2020 21:40,42.95020678,-78.82318557,679.8,1,,
T,10/15/2020 19:06,42.89928728,-78.873074,646.1,1,,
T,10/16/2020 13:28,42.95357455,-78.81943825,691.9,1,,
T,10/12/2020 22:23,42.89963701,-78.87309789,665.1,1,,
T,10/13/2020 21:40,42.95019235,-78.82315424,679.8,1,,
T,10/15/2020 19:06,42.89931888,-78.8731289,646.6,1,,
T,10/16/2020 13:28,42.95355406,-78.81943656,691.9,1,,
T,10/12/2020 22:23,42.89960487,-78.87308582,658.5,1,,
T,10/13/2020 21:40,42.95017954,-78.82312643,679.8,1,,
T,10/15/2020 19:06,42.89934851,-78.8731797,647.1,1,,
T,10/16/2020 13:28,42.95356063,-78.81939209,691.9,1,,
T,10/12/2020 22:23,42.89960759,-78.87309529,658,1,,
T,10/13/2020 21:40,42.95016818,-78.82310175,679.8,1,,
T,10/15/2020 19:06,42.89934851,-78.8731797,647.1,1,,
T,10/16/2020 13:28,42.95356502,-78.81944333,691.9,1,,
T,10/12/2020 22:23,42.89958966,-78.87311775,660.2,1,,
T,10/13/2020 21:40,42.9501581,-78.82307987,679.8,1,,
T,10/15/2020 19:07,42.89937206,-78.87323367,647.2,1,,
T,10/16/2020 13:28,42.95355188,-78.8193746,691.9,1,,
T,10/12/2020 22:23,42.89956987,-78.87313519,655.4,1,,
T,10/13/2020 21:40,42.95014513,-78.8230517,679.8,1,,
T,10/15/2020 19:13,42.89939706,-78.8732662,646.6,1,,
T,10/16/2020 13:28,42.95358519,-78.81941165,691.9,1,,
T,10/12/2020 22:23,42.89956728,-78.87317601,654.4,1,,
T,10/13/2020 21:40,42.95013434,-78.82302829,679.8,1,,
T,10/15/2020 19:14,42.89934083,-78.87330763,645.8,1,,
T,10/16/2020 13:28,42.95355093,-78.81942045,691.9,1,,
T,10/12/2020 22:24,42.89955697,-78.87320099,653.9,1,,
T,10/13/2020 21:40,42.95012819,-78.82301493,679.8,1,,
T,10/15/2020 19:14,42.89934742,-78.87326511,645.4,1,,
T,10/16/2020 13:28,42.9535649,-78.81940091,691.9,1,,
T,10/12/2020 22:24,42.89954879,-78.87314667,663.9,1,,
T,10/13/2020 21:40,42.95024031,-78.8232188,682.6,1,,
T,10/15/2020 19:15,42.89934826,-78.8732905,646.2,1,,
T,10/16/2020 13:29,42.95354559,-78.8194058,691.9,1,,
T,10/12/2020 22:25,42.89957394,-78.87315949,666,1,,
T,10/13/2020 21:40,42.95022327,-78.82322548,678.3,1,,
T,10/15/2020 19:50,42.89942839,-78.87342051,647.8,1,,
T,10/16/2020 13:29,42.95358235,-78.8194191,691.9,1,,
T,10/12/2020 22:25,42.89959163,-78.87316746,661,1,,
T,10/13/2020 21:41,42.95022155,-78.82322246,679.3,1,,
T,10/15/2020 19:51,42.89938116,-78.87333359,647.5,1,,
T,10/16/2020 13:29,42.9535684,-78.81939063,691.9,1,,
T,10/12/2020 22:25,42.89959619,-78.8731408,660,1,,
T,10/13/2020 21:42,42.95024809,-78.82325744,679.2,1,,
T,10/15/2020 19:51,42.89934302,-78.8732848,647.4,1,,
T,10/16/2020 13:29,42.95361064,-78.81945692,691.9,1,,
T,10/12/2020 22:25,42.8996042,-78.87311608,660.6,1,,
T,10/13/2020 21:42,42.95023265,-78.82323361,677.8,1,,
T,10/15/2020 19:52,42.89935098,-78.87322362,647.3,1,,
T,10/16/2020 13:29,42.95358308,-78.81940867,691.9,1,,
T,10/12/2020 22:25,42.8996024,-78.8730828,661.1,1,,
T,10/13/2020 21:44,42.9502422,-78.82327545,676.1,1,,
T,10/15/2020 19:52,42.8993276,-78.87329,647.1,1,,
T,10/16/2020 13:29,42.95360865,-78.81945616,691.9,1,,
T,10/12/2020 22:25,42.89959158,-78.87305874,661.5,1,,
T,10/13/2020 21:44,42.95022714,-78.82322947,676,1,,
T,10/15/2020 19:52,42.8993276,-78.87329,647,1,,
T,10/16/2020 13:30,42.95358032,-78.81942088,691.9,1,,
T,10/12/2020 22:25,42.89957427,-78.87304726,659.6,1,,
T,10/13/2020 21:44,42.9502407,-78.82325075,676,1,,
T,10/15/2020 20:02,42.8993276,-78.87329,647.7,1,,
T,10/16/2020 13:30,42.95356541,-78.81939091,691.9,1,,
T,10/12/2020 22:25,42.89955596,-78.8730719,658.4,1,,
T,10/13/2020 21:44,42.95023387,-78.82320737,675.9,1,,
T,10/15/2020 20:03,42.89935852,-78.8732641,647.4,1,,
T,10/16/2020 13:31,42.95357751,-78.81942144,691.9,1,,
T,10/12/2020 22:25,42.8995542,-78.87309646,652.8,1,,
T,10/13/2020 21:44,42.95024156,-78.82324672,675.9,1,,
T,10/15/2020 20:03,42.89935852,-78.8732641,647.3,1,,
T,10/16/2020 13:31,42.9535653,-78.81939456,691.9,1,,
T,10/12/2020 22:25,42.89954309,-78.8731175,651.2,1,,
T,10/13/2020 21:45,42.95024254,-78.82325297,676.7,1,,
T,10/15/2020 21:22,42.89936401,-78.87328816,648.5,1,,
T,10/16/2020 13:31,42.95358288,-78.81941064,691.9,1,,
T,10/12/2020 22:26,42.89951191,-78.8731165,652.2,1,,
T,10/13/2020 21:45,42.95024254,-78.82325297,679.8,1,,
T,10/15/2020 21:22,42.89939004,-78.87329838,651.4,1,,
T,10/16/2020 13:31,42.95357244,-78.81944777,691.9,1,,
T,10/12/2020 22:26,42.89952742,-78.8731382,651.4,1,,
T,10/13/2020 21:46,42.95022293,-78.82322368,679.8,1,,
T,10/15/2020 21:22,42.89940601,-78.87328397,649.8,1,,
T,10/16/2020 13:32,42.9535878,-78.81941561,691.9,1,,
T,10/12/2020 22:26,42.89954267,-78.87315556,654.2,1,,
T,10/13/2020 21:46,42.95023145,-78.82326456,677.6,1,,
T,10/15/2020 21:22,42.89940647,-78.87327491,649,1,,
T,10/16/2020 13:32,42.95356688,-78.819384,691.9,1,,
T,10/12/2020 22:26,42.89954234,-78.87313779,653,1,,
T,10/13/2020 21:46,42.95023901,-78.82323353,676.2,1,,
T,10/15/2020 21:22,42.89941125,-78.87322026,649,1,,
T,10/16/2020 13:32,42.95359185,-78.81942105,691.9,1,,
T,10/12/2020 22:26,42.89952231,-78.87311901,654,1,,
T,10/13/2020 21:46,42.95022194,-78.82322079,675.9,1,,
T,10/15/2020 21:22,42.89940965,-78.87318472,649.3,1,,
T,10/16/2020 13:32,42.9535505,-78.81935917,691.9,1,,
T,10/12/2020 22:26,42.89954037,-78.87310661,655.4,1,,
T,10/13/2020 21:47,42.95023397,-78.82326042,675.6,1,,
T,10/15/2020 21:22,42.89938836,-78.8732061,649.1,1,,
T,10/16/2020 13:32,42.95358769,-78.81941505,691.9,1,,
T,10/12/2020 22:26,42.89955751,-78.87309713,652.5,1,,
T,10/13/2020 21:47,42.95023871,-78.82323145,675.6,1,,
T,10/15/2020 21:22,42.89938732,-78.87323359,648.8,1,,
T,10/16/2020 13:32,42.95357167,-78.81944576,691.9,1,,
T,10/12/2020 22:26,42.89955889,-78.87309521,653.6,1,,
T,10/13/2020 21:47,42.95022174,-78.82326713,675.6,1,,
T,10/15/2020 21:23,42.89936313,-78.87326913,648.5,1,,
T,10/16/2020 13:32,42.95355239,-78.81947008,691.9,1,,
T,10/12/2020 22:26,42.89957842,-78.87308154,654,1,,
T,10/13/2020 21:47,42.95021784,-78.82322579,675.5,1,,
T,10/15/2020 21:23,42.89938007,-78.87329185,648.3,1,,
T,10/16/2020 13:32,42.95359223,-78.8194282,691.9,1,,
T,10/12/2020 22:26,42.89956891,-78.87310493,651.2,1,,
T,10/13/2020 21:47,42.95023683,-78.82329461,675.5,1,,
T,10/15/2020 21:23,42.8993817,-78.87326737,647.5,1,,
T,10/16/2020 13:33,42.95356751,-78.81945541,691.9,1,,
T,10/12/2020 22:31,42.89953467,-78.87306495,655,1,,
T,10/13/2020 21:47,42.95022565,-78.82323029,675.5,1,,
T,10/15/2020 21:23,42.89939784,-78.87324985,647.5,1,,
T,10/16/2020 13:33,42.95354063,-78.81935362,691.9,1,,
T,10/12/2020 23:26,42.89950014,-78.87303997,649.7,1,,
T,10/13/2020 21:47,42.95022162,-78.82326323,675.5,1,,
T,10/15/2020 21:23,42.89935999,-78.87321507,646.9,1,,
T,10/16/2020 13:33,42.95357376,-78.8194317,691.9,1,,
T,10/12/2020 23:26,42.89950542,-78.87301482,649.2,1,,
T,10/13/2020 21:48,42.95021892,-78.82321893,675.5,1,,
T,10/15/2020 21:23,42.89935999,-78.87321507,646.6,1,,
T,10/16/2020 13:34,42.95359182,-78.81942475,691.9,1,,
T,10/12/2020 23:26,42.8995169,-78.87298917,652.9,1,,
T,10/13/2020 21:48,42.95021903,-78.82322766,676,1,,
T,10/15/2020 21:25,42.8993198,-78.87324357,646.6,1,,
T,10/16/2020 13:34,42.95357086,-78.81944446,691.9,1,,
T,10/12/2020 23:26,42.8995037,-78.87297157,652.4,1,,
T,10/13/2020 21:48,42.95021903,-78.82322766,679.7,1,,
T,10/15/2020 22:07,42.89931125,-78.87330383,652.9,1,,
T,10/16/2020 13:34,42.95357237,-78.81940647,691.9,1,,
T,10/12/2020 23:26,42.89948815,-78.87296571,652.5,1,,
T,10/13/2020 22:20,42.95025596,-78.82325104,679.5,1,,
T,10/15/2020 22:15,42.89933472,-78.87330576,648.2,1,,
T,10/16/2020 13:34,42.95357647,-78.81943812,691.9,1,,
T,10/12/2020 23:26,42.89947042,-78.87295732,652.3,1,,
T,10/13/2020 22:20,42.95027134,-78.82322087,679.3,1,,
T,10/15/2020 22:15,42.89935299,-78.87333845,648.2,1,,
T,10/16/2020 13:34,42.95354525,-78.81935927,691.9,1,,
T,10/12/2020 23:26,42.89946912,-78.87292455,652.5,1,,
T,10/13/2020 22:20,42.95026522,-78.82319271,679.2,1,,
T,10/15/2020 22:15,42.89936167,-78.87337089,648.1,1,,
T,10/16/2020 13:34,42.95355397,-78.81942256,691.9,1,,
T,10/12/2020 23:26,42.89946439,-78.8729424,653.2,1,,
T,10/13/2020 22:20,42.9502376,-78.82316848,679,1,,
T,10/15/2020 22:15,42.89938019,-78.87335957,647.6,1,,
T,10/16/2020 13:35,42.95356231,-78.81939406,691.9,1,,
T,10/12/2020 23:26,42.89945068,-78.87297585,652.9,1,,
T,10/13/2020 22:20,42.95022721,-78.82317184,678.7,1,,
T,10/15/2020 22:15,42.89939968,-78.87333132,648,1,,
T,10/16/2020 13:35,42.9535904,-78.81942013,691.9,1,,
T,10/12/2020 23:26,42.89943224,-78.8730186,653.1,1,,
T,10/13/2020 22:20,42.95021358,-78.82317846,678.6,1,,
T,10/15/2020 22:15,42.89941837,-78.87330408,648.5,1,,
T,10/16/2020 13:35,42.95355261,-78.81936359,691.9,1,,
T,10/12/2020 23:26,42.89942193,-78.87306243,652.6,1,,
T,10/13/2020 22:20,42.95019716,-78.82319908,678.7,1,,
T,10/15/2020 22:15,42.89944318,-78.8732703,648.8,1,,
T,10/16/2020 13:35,42.95357144,-78.81938941,691.9,1,,
T,10/12/2020 23:26,42.8994185,-78.8731175,652.2,1,,
T,10/13/2020 22:20,42.95018701,-78.82322959,678.9,1,,
T,10/15/2020 22:15,42.89946661,-78.87324759,649.1,1,,
T,10/16/2020 13:35,42.95359241,-78.81942149,691.9,1,,
T,10/12/2020 23:26,42.89941996,-78.87315136,652.2,1,,
T,10/13/2020 22:21,42.95016396,-78.82323596,678.7,1,,
T,10/15/2020 22:15,42.89948509,-78.87322672,649.1,1,,
T,10/16/2020 13:35,42.9535725,-78.81939231,691.9,1,,
T,10/12/2020 23:26,42.89942705,-78.87319445,652.1,1,,
T,10/13/2020 22:21,42.95016002,-78.82325549,677.8,1,,
T,10/15/2020 22:15,42.89949653,-78.8732066,649.1,1,,
T,10/16/2020 13:36,42.95358936,-78.81941651,691.9,1,,
T,10/12/2020 23:26,42.89943396,-78.87323585,652.2,1,,
T,10/13/2020 22:21,42.95018366,-78.82328357,677.9,1,,
T,10/15/2020 22:15,42.89950483,-78.87317257,649.2,1,,
T,10/16/2020 13:36,42.95355945,-78.81937623,691.9,1,,
T,10/12/2020 23:26,42.89943937,-78.87326879,652.2,1,,
T,10/13/2020 22:21,42.95019879,-78.82326865,678.3,1,,
T,10/15/2020 22:15,42.8995252,-78.87315958,649.9,1,,
T,10/16/2020 13:36,42.95354203,-78.8193492,691.9,1,,
T,10/12/2020 23:26,42.89945043,-78.87328874,652.6,1,,
T,10/13/2020 22:24,42.95023504,-78.82324216,677.1,1,,
T,10/15/2020 22:15,42.89955479,-78.87313393,650.1,1,,
T,10/16/2020 13:36,42.95356213,-78.81938143,691.9,1,,
T,10/12/2020 23:27,42.89943053,-78.87329201,651.6,1,,
T,10/13/2020 22:32,42.95021191,-78.82325138,679,1,,
T,10/15/2020 22:15,42.89956677,-78.87311155,650,1,,
T,10/16/2020 13:37,42.95354361,-78.81935002,691.9,1,,
T,10/12/2020 23:27,42.89944515,-78.87331121,651,1,,
T,10/13/2020 22:32,42.95019569,-78.82323663,679.1,1,,
T,10/15/2020 22:15,42.89952662,-78.87315203,650.9,1,,
T,10/16/2020 13:37,42.95356669,-78.81938717,691.9,1,,
T,10/12/2020 23:27,42.89945286,-78.8732874,649.6,1,,
T,10/13/2020 22:32,42.95017339,-78.82321894,678.8,1,,
T,10/15/2020 22:15,42.89950416,-78.87316804,651.2,1,,
T,10/16/2020 13:37,42.95358008,-78.81940573,691.9,1,,
T,10/12/2020 23:27,42.89943903,-78.87326519,650,1,,
T,10/13/2020 22:33,42.95014666,-78.82322079,678.3,1,,
T,10/15/2020 22:15,42.89948564,-78.87318531,650.8,1,,
T,10/16/2020 13:37,42.95356466,-78.81938488,691.9,1,,
T,10/12/2020 23:27,42.89942533,-78.87323669,650,1,,
T,10/13/2020 22:33,42.95012868,-78.82322825,678.7,1,,
T,10/15/2020 22:15,42.89946456,-78.87321054,651.5,1,,
T,10/16/2020 13:38,42.95354215,-78.81934873,691.9,1,,
